80456	1752652063	1752678097	275.53771	290.665876	1370	0	0	0	0	0	6.639064928079463	-3.515305162862551	0.8194667800643332	0	0	0	0	0	0	0	0	0	0.07480230877058852	0.09202671315649245	0	0	0	0	0	0	0	0	12.762978354864593	0.09614092191565682	14.24732519276295	0.07552913265065442	0	0	0	0	0	0	0	0	15	0	1	1
80457	1752678825	1752688962	275.53771	290.665876	545	0	0	0	0	0	6.577145288287106	-1.8832321542898511	0.8130845664714679	0	0	0	0	0	0	0	0	0	0.12809587724447827	0.1669329548179986	0	0	0	0	0	0	0	0	12.94426306104067	0.1699091579844767	14.47005402260462	0.12965084207472	0	0	0	0	0	0	0	0	15	0	1	1
80459	1752694670	1752733737	274.3358368	289.287581	1945	0	0	0	0	0	6.03110613282568	-4.091164094406095	0.815409326791971	0	0	0	0	0	0	0	0	0	0.0635717451271282	0.07793676996418686	0	0	0	0	0	0	0	0	12.70205409916455	0.08196375984618332	14.16407912332139	0.06358178818965321	0	0	0	0	0	0	0	0	16	0	1	1
80461	1752741884	1752753698	274.3358368	289.287581	630	0	0	0	0	0	5.923644033586244	-3.808562218388294	0.8156942831672837	0	0	0	0	0	0	0	0	0	0.11579897111177159	0.14028277774432957	0	0	0	0	0	0	0	0	13.10685267640181	0.14913942020486193	14.469685711396306	0.1184544695244405	0	0	0	0	0	0	0	0	16	0	1	0
80462	1752754062	1752759681	274.3358368	289.287581	300	0	0	0	0	0	6.080747617093826	-3.763505353318681	0.8112015980541178	0	0	0	0	0	0	0	0	0	0.16858085482790058	0.20018811691748867	0	0	0	0	0	0	0	0	12.784980858795544	0.20201688185066757	13.926737468916338	0.16760080234731944	0	0	0	0	0	0	0	0	16	0	1	1
80463	1752761546	1752793891	274.3358368	289.287581	1650	0	0	0	0	0	5.807246572440191	-3.7405921808643487	0.8104608633198631	0	0	0	0	0	0	0	0	0	0.07110942427238379	0.08924110708300001	0	0	0	0	0	0	0	0	12.629799429812813	0.0931243953227252	14.171806266299765	0.07118594301638037	0	0	0	0	0	0	0	0	16	0	1	1
80464	1752796625	1752847409	274.3358368	289.287581	2720	0	0	0	0	0	6.092817656675194	-3.6416735588503335	0.8125588060247184	0	0	0	0	0	0	0	0	0	0.05798616183509675	0.06997558065232233	0	0	0	0	0	0	0	0	12.92256081595774	0.07417907511404387	14.227596374313988	0.058635146728430065	0	0	0	0	0	0	0	0	16	0	1	0
80472	1753034941	1753061299	274.3358368	289.287581	1370	0	0	0	0	0	6.351679513336358	-4.0884846051188815	0.811946417931498	0	0	0	0	0	0	0	0	0	0.09487768843098811	0.10677261630590847	0	0	0	0	0	0	0	0	12.90465771924833	0.10236832057807455	14.492130407694736	0.09569397233704624	0	0	0	0	0	0	0	0	16	0	1	1
80467	1752856861	1752913248	272.3400656	286.9499926	3030	0	0	0	0	0	3.9162007962924057	-5.52213696243491	0.818851238464268	0	0	0	0	0	0	0	0	0	0.05011200850856107	0.057343835371308605	0	0	0	0	0	0	0	0	13.333842999065636	0.056622286226975405	14.57051072374739	0.047473166233025665	0	0	0	0	0	0	0	0	17	0	1	1
80468	1752913521	1752958059	272.3400656	286.9499926	2380	0	0	0	0	0	3.88723242464804	-5.631515183577421	0.8162772506874214	0	0	0	0	0	0	0	0	0	0.05713656793794549	0.0650534727418939	0	0	0	0	0	0	0	0	13.362869699406364	0.06439927375749832	14.580146527944963	0.05420176255262543	0	0	0	0	0	0	0	0	17	0	1	1
